names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
FGFR1,0.52891845,0.044715542,0.5968620344489435,0.6236522927801591,0.028175007273785278
COL16A1,0.5050762,0.11122533,0.613505281302499,0.6392262204189618,0.06956648239743962
DHRS2,0.4420864,0.037891164,0.6584266910054404,0.6836982548718318,0.041213267384346816
HCK,0.43584096,0.10237282,0.6629521285383403,0.6876409012187721,0.02168315391329648
CCL19,0.43495166,0.07178577,0.6635975130642695,0.6876409012187721,0.03972577829502473
IL15,0.42137817,0.07718873,0.6734789574017646,0.6964384673131884,0.029880709921443118
TLR3,0.4177797,0.069765195,0.6761081736455429,0.6984357913510717,0.03750727378527786
EPHB2,0.3951013,0.05018301,0.6927681339293663,0.7149081464570058,0.04647948792551644
ADGRL4,0.38971376,0.06894934,0.696748208304105,0.7182749294669507,0.025338231015420425
FYB1,0.358722,-0.03964784,0.7198030600093979,0.7397565329254695,0.027847686936281642
ALCAM,0.2823011,0.03983853,0.7777126485723321,0.7968171558044058,0.05855033459412278
TLR7,0.27474064,0.08357572,0.7835155102596307,0.8019417441409922,0.020515711376200174
PDGFD,0.21332979,0.060954724,0.8310697405231509,0.8472769447579958,0.017235234215885947
VTN,0.21316949,0.0871981,0.8311947649873644,0.8472769447579958,0.02272330520803026
IL17RA,0.20776916,0.030187713,0.8354092142222788,0.8507066362527985,0.05632455629909805
PSD3,0.17440118,-0.035743393,0.8615501874727887,0.8755797236031516,0.03227014838521967
COL17A1,0.1743576,0.081127055,0.8615844433057985,0.8755797236031516,0.029818882746581322
CD36,0.16611116,0.106804386,0.8680694726695398,0.8812753977101515,0.03400494617398894
IL16,0.15153988,0.021141013,0.879549858210489,0.892025742724113,0.03147730578993308
CD19,0.13819633,0.059370503,0.8900852573143601,0.9017969054369175,0.048876200174570845
NR3C1,0.13643613,-0.00034667968,0.891476513265826,0.9022932151456945,0.06005964503927844
CLEC14A,0.036138713,0.07608318,0.9711717530730523,0.9760471132792423,0.02894602851323829
UPK3A,0.021337608,0.08769752,0.9829763434415086,0.9859311821492487,0.025803753273203375
ADGRL1,2.5060924e-06,-0.0060684653,0.9999980004276388,0.9999980004276388,0.04807972068664533
DST,-0.0067073735,-0.009635335,0.9946483303669021,0.995642978697269,0.05176389292988071
MAPK13,-0.0075960406,-0.0050533116,0.9939392948667681,0.995642978697269,0.0491307826592959
NCR1,-0.02924755,0.050432365,0.9766671584587723,0.980585582364324,0.013943846377654931
IL2,-0.039500505,0.07068781,0.9684913515546932,0.9743315004082894,0.02069755600814664
PPARD,-0.09987759,0.026208306,0.9204415102457326,0.9269234927122518,0.04171879546115799
XBP1,-0.10270588,0.019195763,0.9181964081419509,0.9255937608762264,0.09786878091358743
ATG10,-0.104211785,0.030809471,0.9170012838093251,0.9253208519084016,0.05356415478615071
SOD2,-0.11695739,0.08853307,0.9068938224930706,0.9160451224173195,0.20770657550189117
ST6GAL1,-0.13281757,-0.094060846,0.8943376561246156,0.9042747411926668,0.07629473377945883
TTR,-0.23486763,0.10812773,0.8143114767213485,0.8317610083653774,0.0308590340413151
TNFRSF18,-0.24774751,0.051429477,0.8043297730711412,0.8224045994322905,0.026534768693628166
NLRP2,-0.28829905,0.020471172,0.7731178277928294,0.7929210508408016,0.02285787023567064
NFKB1,-0.3394581,0.0064890515,0.7342646540343928,0.7538450448086432,0.0449483561245272
LTF,-0.37031227,-0.069700696,0.7111498236326976,0.7316145667588184,0.02380709921443119
CD3E,-0.375069,0.009540673,0.7076091492373057,0.7287209448421225,0.026789351178353214
BMPR2,-0.42271733,0.018056056,0.6725014996992955,0.6961468471551135,0.045162932790224035
TNFSF13B,-0.47524437,-0.03984736,0.6346128073542736,0.6596546419123862,0.02775676462030841
ETV4,-0.48962447,0.054752514,0.6243996666310372,0.6497131666295928,0.04486834448647076
PPARG,-0.5048236,-0.018132446,0.6136827151075148,0.6392262204189618,0.03878382310154204
ADGRF5,-0.5053977,-0.53292084,0.6132795379382249,0.6392262204189618,0.06382019202793134
PCNA,-0.5771793,-0.0037702383,0.5638183123334963,0.5903578772445919,0.050756473668897295
FOXP3,-0.57982314,-0.009858137,0.5620338951544414,0.5897231960687587,0.02313427407622927
TLR8,-0.6028855,0.0003703802,0.5465848748033186,0.5741148580043253,0.02182499272621472
BST1,-0.65070426,-0.016440293,0.5152374219269658,0.5428975361567292,0.03004073319755601
MS4A6A,-0.6533542,-0.0055809994,0.5135279220791831,0.5416664383574945,0.049454466104160606
SLC2A1,-0.6573455,0.002124551,0.5109588034854147,0.5395250657055908,0.0480142566191446
AZU1,-0.6904171,0.026547052,0.4899319028810972,0.5184163158393006,0.03667806226360198
CD2,-0.69666845,-0.026304876,0.48601030151031677,0.5148109119701874,0.038521966831539134
FZD3,-0.7658863,-0.0045672026,0.4437439496297192,0.472037931540222,0.036754437009019494
PTPRC,-0.7747266,-0.048983835,0.4385012265755476,0.4669571572363012,0.023348850741926098
DDIT3,-0.78836966,-0.0022877522,0.4304805198007119,0.4593933905335955,0.0512038114634856
MYC,-0.9831939,-0.038209964,0.3255120235819222,0.35036294151129477,0.03197192318882747
TNFRSF10B,-1.0073336,-0.044528168,0.313774446591767,0.33845713473961075,0.052934972359615945
COL21A1,-1.0197189,-0.0652633,0.30786182159753117,0.33279663436191004,0.021912278149549026
LY75,-1.0438452,-0.031140467,0.29655704093695057,0.3219670260063856,0.029062409077684027
SAA1/2,-1.0814862,0.044332977,0.2794809019432989,0.3047498723804381,0.0327829502473087
NOTCH2,-1.1059936,-0.049422197,0.26872929872121143,0.29398691586877884,0.025669188245562993
S100A8,-1.1096342,-0.09977552,0.2671567017447397,0.29258627838783857,0.013030986325283678
LAMP2,-1.1397543,0.008569599,0.2543886703045064,0.2795203720909011,0.12288696537678208
EFNB2,-1.1419673,-0.06208172,0.25346763746489565,0.27881440121138523,0.035452429444282806
HTT,-1.1909176,-0.01646124,0.23368591686777496,0.2573372967927863,0.03938391038696538
TPSAB1/B2,-1.230901,0.20112944,0.21835987366412646,0.2412563284081574,0.035699738143729995
EMCN,-1.2461036,-0.14591779,0.21272634569300053,0.23581292584572927,0.03953665987780041
KRT4,-1.2772759,-0.09692005,0.20150485259044215,0.22362123885036872,0.018962758219377363
VEGFD,-1.298573,0.015324705,0.1940904898366992,0.2161118802297396,0.0378855106197265
MX1,-1.3090359,-0.00257756,0.1905222017400805,0.21237497098198282,0.06332193773639802
VEGFC,-1.3558561,-0.108780265,0.17514497814666696,0.19610752027384076,0.025861943555426245
IGF1R,-1.3682784,-0.02628959,0.17122496902023365,0.191933027983487,0.07968795461157986
GC,-1.3756968,-0.1614934,0.16891554058439162,0.18955656516252917,0.02831684608670352
SH3BGRL3,-1.388625,-0.01818793,0.16494680061679656,0.18551881732293637,0.1342231597323247
IL36G,-1.3994939,-0.06262259,0.16166490422637603,0.18223712739932701,0.024399912714576664
VHL,-1.4203857,-0.03415585,0.15549541729530772,0.17607569311380433,0.15473523421588595
IFNGR1,-1.4247793,-0.017905464,0.15422100060051624,0.17483037553920358,0.046399476287459995
IL7,-1.4811025,-0.15264994,0.13857927159657107,0.15799299643299275,0.015467704393366307
HDAC5,-1.5359194,-0.077971615,0.1245581375874785,0.14265754659618532,0.03731815536805354
DNMT1,-1.5476811,-0.06916891,0.12169909775166998,0.13986314219221774,0.06819901076520221
ITM2A,-1.5642416,-0.078281425,0.11776082690605605,0.1356485474487481,0.03889292988070992
KRT19,-1.5650373,-0.10841786,0.11757418810901515,0.13558958789991266,0.10661187081757346
LPAR5,-1.5707574,-0.011087041,0.11623902583033646,0.1342044577349098,0.031706430026185624
TAP1,-1.6046419,-0.018995628,0.10857263811103707,0.12578843836706957,0.05253855106197265
CTLA4,-1.6231736,-0.16276146,0.10455229087767132,0.12141165100759743,0.019897439627582194
CMKLR1,-1.6405594,-0.06867042,0.10088889497553806,0.11756668669442794,0.030149839976723887
NLRC5,-1.6899074,-0.13446882,0.09104565693141085,0.10646811050039984,0.035459703229560664
CD38,-1.7136414,-0.04423873,0.0865946007967962,0.10138151508490409,0.03544515565900495
IL1R2,-1.7310698,-0.05909193,0.08343932141284133,0.09791648386196268,0.03496508583066628
NRG1,-1.7481902,-0.14445268,0.08043109994439035,0.09460814458793741,0.03195010183299389
FOS,-1.7578249,-1.585082,0.07877730968057525,0.09277186704735979,0.14904713412860052
NLRP3,-1.8022455,-0.15076958,0.0715067934729303,0.08460791993664685,0.029557026476578412
GLUL,-1.8028579,-0.06576381,0.07141052972491325,0.08459401213566647,0.13372126854815247
IGF1,-1.804386,-0.10680322,0.07117081009294965,0.08440992997990829,0.03805644457375618
MMP12,-1.8070067,-0.13715148,0.07076123483771356,0.08402372013351278,0.023737998254291532
CSK,-1.8420843,-0.05657875,0.06546282023433929,0.0778245641978309,0.07269784695955775
IGHM,-1.870258,0.20544821,0.06144800074176731,0.07322553421727271,0.03185554262438173
HMGB2,-1.9438419,-0.05096519,0.05191451400752693,0.06230986633277513,0.08483052080302589
PARD3,-2.0488648,-0.087203205,0.04047533597636,0.04887311376638885,0.08492144311899913
HDAC4,-2.0890274,-0.13112935,0.036705245746896834,0.0444817808627648,0.058637620017457086
MYL12A,-2.1060202,-0.039142568,0.03520259074201486,0.04271247676697803,0.3084775967413442
CYP2U1,-2.1945229,-0.10348637,0.028197836724908814,0.034338241559165116,0.03672534186790806
IL1R1,-2.1989214,-0.15652198,0.027883501319100175,0.03399681464119279,0.029349723596159442
BMP7,-2.2335582,-0.28032038,0.025512165769606514,0.03121965517772142,0.02306517311608961
KLRB1,-2.4113188,-0.21345343,0.015894951789732933,0.019691642006834983,0.020239307535641547
WT1,-2.448671,-0.3851581,0.01433842863425304,0.017873931585164746,0.026221995926680244
TXK,-2.4993908,-0.1530549,0.012440700114736431,0.015566426018563959,0.028593249927262147
EPHA4,-2.6245813,-0.16356415,0.008675557618592067,0.010964940879053862,0.03147730578993308
RAG1,-2.6823323,-0.23110995,0.007311077640804472,0.009310927122703915,0.020242944428280476
COL11A1,-2.6939785,-0.1639758,0.007060469140231805,0.009003222432321066,0.02676752982251964
WNT5A,-2.7426662,-0.12765278,0.006094260956376176,0.007820968227349425,0.03883837649112598
EGFR,-2.765156,-0.14899951,0.005689559384125343,0.007310974253542321,0.07463267384346814
CCND1,-2.7753909,-0.07929169,0.005513540759768611,0.007103029987810012,0.11459485016002327
PTGS2,-2.8688126,-0.18401068,0.004120160392586126,0.005370156970024365,0.023792551643875472
BMP4,-2.8832586,-0.09432078,0.0039358432521042225,0.0051366089900343245,0.04418824556299098
ERBB3,-2.9512365,-0.057434022,0.0031650459154187265,0.004163220711345788,0.09295897585103288
IL17RE,-2.97532,-0.17160699,0.002926828573103491,0.0038600202920640245,0.03394675589176607
IL33,-3.020739,-0.1881388,0.002521584749914338,0.0033431871982307977,0.029113325574629038
STAT3,-3.0362105,-0.07830684,0.0023957198333953208,0.003188983448442442,0.0931117253418679
IL11RA,-3.044189,-0.13408367,0.002333084989854644,0.003109744440538613,0.04941446028513238
KLK3,-3.0771525,-0.15196924,0.002089883110677507,0.002804253342879604,0.03424498108815828
FGF1,-3.1102047,-0.29970357,0.0018695772177811187,0.0025221654919122642,0.03725996508583067
COL4A1,-3.1815968,-0.0040522157,0.001464655875418461,0.001983924940857753,0.1391911550771021
ADGRL2,-3.2390993,-0.1337253,0.0011990781292182653,0.0016442153525307996,0.05553898748908932
ATG12,-3.2811587,-0.100205846,0.001033815649471481,0.001423451808969673,0.051080157113762
ACVR1,-3.34892,-0.09771199,0.0008112716657437628,0.0011247686113705076,0.06867544370090195
RAC2,-3.4082055,-0.15345813,0.0006539160769748055,0.0009103894200998336,0.03508874018038988
CSF2RA,-3.465454,-0.2601532,0.0005293366561126974,0.000743150059984306,0.03947483270293861
MEG3,-3.4727564,-0.4256634,0.0005151425812689189,0.0007242383761940839,0.05321137620017457
KRT20,-3.4816313,-0.34833452,0.0004983695797408088,0.0007026309145359853,0.016966104160605178
KLRF1,-3.5354059,-0.31806117,0.00040714940217169264,0.0005772755688015076,0.02107215594995636
SMAD3,-3.577119,-0.103315964,0.00034740199543459435,0.0004939622122585638,0.05024730869944719
PTGIS,-3.6038585,-0.09708826,0.0003135279463178135,0.00044898637233781305,0.05473887110852488
LGALS3,-3.612168,-0.11581969,0.00030364777332580735,0.0004354604886807065,0.09143875472796043
FLT1,-3.6170814,-0.15258926,0.0002979436644037279,0.00042789326839043275,0.08386310736107071
LIFR,-3.6254854,-0.1298902,0.0002884190821061047,0.00041540647652979967,0.07319246435845214
LY6D,-3.6414087,-0.26018378,0.00027115023935722426,0.00039166145684932396,0.023152458539423916
SLC40A1,-3.6755524,-0.19321427,0.00023733531007282248,0.0003453090775914176,0.04572665114925807
TNFAIP6,-3.7531383,-0.19258708,0.00017463446841946823,0.0002578305352328727,0.02780768111725342
AIF1,-3.7980044,-0.3005071,0.00014586574752672527,0.00021727918642001784,0.040751382019202795
IL6,-3.8772013,-0.14917861,0.0001056649158454627,0.00015881468582779003,0.045399330811754436
PARP1,-3.9116468,-0.12957624,9.166891748668609e-05,0.0001384020911073496,0.06978833284841432
TGFB2,-4.0504203,-0.17665355,5.112568586726525e-05,7.825200543292433e-05,0.03841286005237125
SPINK1,-4.0842643,-0.6220821,4.4216640484723836e-05,6.819854718830286e-05,0.022217777131219085
LAMP3,-4.086768,-0.29070368,4.37423634122505e-05,6.757115088836844e-05,0.023883473959848706
DLL1,-4.0928493,-0.42515388,4.26104467987073e-05,6.592435432072025e-05,0.05497890602269421
JAK2,-4.186232,-0.22874813,2.836235592370136e-05,4.436049731191416e-05,0.03767820773930754
TNFRSF19,-4.2293034,-0.31791666,2.344163203213743e-05,3.712828111419235e-05,0.028091358743089902
PTPRCAP,-4.3462973,-0.22150597,1.3845483030204737e-05,2.2353755666507973e-05,0.040020366598778
PDGFA,-4.4617424,-0.18223849,8.129600696935142e-06,1.3296216682010465e-05,0.06780622636019784
CD28,-4.469698,-0.18192066,7.833008957617748e-06,1.2832801909288652e-05,0.0403549607215595
HDAC11,-4.518192,-0.24729772,6.236998922572977e-06,1.0268480134038734e-05,0.04304989816700611
KIT,-4.570588,-0.16962269,4.86357323198877e-06,8.10056040802123e-06,0.045112016293279024
ADM2,-4.59258,-0.21934754,4.377996011020385e-06,7.34065997827706e-06,0.03689263892929881
ICOS,-4.615206,-0.2760796,3.92706047045139e-06,6.60670173264175e-06,0.029607942973523423
ABL2,-4.850736,-0.20051748,1.2300411566494518e-06,2.108341092133735e-06,0.0448610707011929
SEC23A,-4.889207,-0.13933435,1.0124309777861078e-06,1.7413116989070345e-06,0.07244326447483271
IL23A,-4.9324985,-0.31095043,8.118438244861881e-07,1.40841536968921e-06,0.02781131800989235
BAG3,-5.01693,-0.11437148,5.250361742927673e-07,9.156118649251918e-07,0.10632091940645912
OLR1,-5.0806823,-0.2450015,3.760817387559985e-07,6.674784051325435e-07,0.028175007273785278
CCL20,-5.0933237,-0.2117735,3.5184052137674293e-07,6.277938714761491e-07,0.035696101251091066
NANOG,-5.160385,-0.24904573,2.464424531851013e-07,4.444844966455611e-07,0.037827320337503634
COL15A1,-5.2909117,-0.09945832,1.2170805476440378e-07,2.2395176988817678e-07,0.0808335757928426
ADGRA2,-5.33026,-0.084038004,9.807227585178146e-08,1.8146090226919268e-07,0.07299970904858888
RORA,-5.5272284,-0.15458594,3.2532922975739576e-08,6.09839998103283e-08,0.08861288914751236
SCNN1G,-5.539053,-0.41315395,3.0411193731816586e-08,5.722106189012858e-08,0.08106270002909514
IL13RA1,-5.588019,-0.22119321,2.29674719206295e-08,4.3378187533113454e-08,0.054404276985743384
ADGRE2,-5.792919,-0.36432365,6.917339982227057e-09,1.336729212781715e-08,0.028178644166424207
RNF43,-5.837686,-0.39119142,5.293080168670272e-09,1.0248304156361588e-08,0.026542042478906024
FZD8,-5.8400903,-0.2542086,5.217252734169174e-09,1.0121065866091752e-08,0.047803316846086706
DDC,-5.914731,-0.13089947,3.324186226785623e-09,6.511762060689645e-09,0.13547061390747744
TNFSF15,-6.023729,-0.24872626,1.7044389510705326e-09,3.378501762419016e-09,0.040394966540587725
CHI3L1,-6.1073003,-0.5850407,1.0133050555763012e-09,2.028636721263755e-09,0.028324119871981378
TSC22D1,-6.1297545,-0.23913588,8.801481952963326e-10,1.7691332198627088e-09,0.17084666860634273
PDGFC,-6.2371063,-0.21990012,4.4573847271560677e-10,8.995649419119403e-10,0.06729342449810882
ADGRA3,-6.3243155,-0.30447763,2.5435716131896756e-10,5.164533843413521e-10,0.04155513529240617
SOD1,-6.335521,-0.027657347,2.3653996587048056e-10,4.812530606429899e-10,0.26776985743380854
FGF2,-6.355408,-0.29578513,2.0787375342720967e-10,4.263967770095018e-10,0.04279167878964213
IFNAR1,-6.368725,-0.24766085,1.9060611863135196e-10,3.917797222792265e-10,0.05843031713703811
TNFRSF21,-6.373804,-0.17720005,1.8439595057124248e-10,3.805780340655953e-10,0.08412860052371254
CUZD1,-6.440928,-0.29761755,1.187451780759628e-10,2.4660564990464474e-10,0.04001309281350014
IFI44L,-6.4461517,-0.29114175,1.147258083452656e-10,2.3875370925906626e-10,0.042227960430608086
CXCR4,-6.549275,-0.40163797,5.7817123092517076e-11,1.22876730818704e-10,0.05332775676462031
IL17RB,-6.5554914,-0.38294852,5.545893159878208e-11,1.1811572453272524e-10,0.07129036950829211
BBLN,-6.642948,-0.27570453,3.0746985267847824e-11,6.604663573629972e-11,0.05819391911550771
KRAS,-6.8300233,-0.36824983,8.490094374743703e-12,1.8678207624436146e-11,0.03873654349723596
FZD6,-6.885263,-0.4246896,5.768092514432222e-12,1.271775464085166e-11,0.03313936572592377
S100A2,-6.9263234,-0.18761916,4.31918462245818e-12,9.58648294252913e-12,0.08633619435554263
ALDH1A2,-6.9982796,-0.1808142,2.591247646040359e-12,5.789818959121427e-12,0.07373799825429153
ITGA9,-7.0108733,-0.27744922,2.368353533267691e-12,5.3155199255626875e-12,0.05247672388711085
G6PD,-7.021494,-0.26113954,2.1950824541705095e-12,4.937702329493663e-12,0.05051643875472796
STAT5A,-7.2450385,-0.24938093,4.323166622241278e-13,9.857607719506878e-13,0.05885947046843177
KRT15,-7.441722,-0.41393164,9.938135994095001e-14,2.292182979283202e-13,0.0320628455048007
TNNT2,-7.443724,-0.7985924,9.78859387355742e-14,2.2629058816237823e-13,0.02806226360197847
GSN,-7.50821,-0.110686906,5.994114704614676e-14,1.395374144027742e-13,0.17700756473668897
HDAC1,-7.60236,-0.29588944,2.907786466817783e-14,6.800687507674301e-14,0.05643366307826593
NTRK2,-7.617845,-0.36329013,2.5794536694262653e-14,6.06111061759552e-14,0.0405913587430899
CD47,-7.648397,-0.34694326,2.035002927633046e-14,4.82710410085469e-14,0.04803244108233925
HDAC3,-7.779437,-0.27913147,7.284790357531958e-15,1.744515585619495e-14,0.06530040733197556
IFNGR2,-7.880104,-0.29248488,3.2710856434963992e-15,7.909074224975594e-15,0.0542951702065755
ACSL4,-7.8996954,-0.34653676,2.79585827769822e-15,6.7764022662855165e-15,0.057997526913005526
ARF1,-7.9238353,-0.12556165,2.3029463619787976e-15,5.5952653115067385e-15,0.31839903986034335
IFIT3,-7.993323,-0.33043364,1.3134932213473774e-15,3.222565476884129e-15,0.044286441664242074
BCL2,-8.219474,-0.23909283,2.0439857993594722e-16,5.115074462897079e-16,0.09889074774512656
SREBF1,-8.294883,-0.2759795,1.0869266817613245e-16,2.754464831501483e-16,0.06096523130637184
ATR,-8.429483,-0.35277477,3.4719545106410953e-17,8.84332433880849e-17,0.05384419551934827
GSTP1,-8.440958,-0.051182847,3.147462041116445e-17,8.057824816259748e-17,0.26450392784405
AKT1,-8.651486,-0.2537877,5.083274617300498e-18,1.318227433139326e-17,0.07702211230724469
SLC26A4,-8.707383,-1.4389459,3.1096982678223594e-18,8.106270745026515e-18,0.0451338376491126
HIF1A,-8.751177,-0.2730452,2.1113910195811543e-18,5.518283056398788e-18,0.10617180680826302
MKI67,-8.814455,-0.5920549,1.202689777750707e-18,3.1681380724433095e-18,0.02639656677334885
BMPR1A,-9.020354,-0.3800143,1.874824671782902e-19,4.991222065039056e-19,0.048297934244981085
JAG1,-9.076336,-0.34007624,1.1229185261746615e-19,3.013515937535754e-19,0.09814154786150713
ST6GALNAC3,-9.0894165,-0.8335185,9.957207815565874e-20,2.6793454363928598e-19,0.024610852487634564
AHR,-9.1393,-0.4518429,6.285748953898416e-20,1.7005499196898148e-19,0.0363580157113762
RGS1,-9.154565,-0.52507377,5.457746118819786e-20,1.4805430528288905e-19,0.05780113471050335
SNAI1,-9.261752,-0.20978698,2.0110391516071747e-20,5.485150383538915e-20,0.09505018911841723
EFNA1,-9.391379,-0.26034045,5.921948002661451e-21,1.6330220249763397e-20,0.10109106779167878
PFN1,-9.408377,-0.16760087,5.038574635979734e-21,1.3932633178496445e-20,0.42623654349723594
IER3,-9.532593,-1.1438142,1.5340251080711847e-21,4.289271321729765e-21,0.1722941518766366
STAT1,-9.729018,-0.34391856,2.2677147785708193e-22,6.412379924715791e-22,0.12041024148967122
APOE,-9.772029,1.4017686,1.4844920517159628e-22,4.221524272067269e-22,0.36923188827465814
TOX,-9.830366,-0.5942825,8.331570190457612e-23,2.382829074470877e-22,0.030015274949083504
TFEB,-9.938409,-0.5267162,2.8331559187386123e-23,8.149393892693537e-23,0.03900931044515566
GADD45B,-10.064376,-0.48638067,7.938930641135312e-24,2.3236460736188444e-23,0.13692537096304916
CLEC2D,-10.116151,-0.54923725,4.6847986580634426e-24,1.3752150899476558e-23,0.038518329938900205
CALM2,-10.181628,-0.15862286,2.395190148663004e-24,7.072523123338251e-24,0.197428716904277
CCR7,-10.24588,-0.36337826,1.2349613843513728e-24,3.668238414646066e-24,0.04829066045970323
PTGES2,-10.249044,-0.41136554,1.1951879652558713e-24,3.56066414649145e-24,0.05669551934826884
ENO1,-10.38351,-0.025366219,2.9473766622467033e-25,8.806937429578955e-25,0.4362089031131801
IRF3,-10.514997,-0.263359,7.368355269327572e-26,2.214932019398468e-25,0.11139802153040443
ADGRF1,-10.591212,-0.6801285,3.2732366376722763e-26,9.898821372537609e-26,0.04989816700610998
SLC26A7,-10.593148,-0.7645216,3.206250120811077e-26,9.725625366460266e-26,0.03871472214140238
ACKR4,-10.614992,-0.45462745,2.538164632547922e-26,7.722500903284103e-26,0.040998690718649984
IL18,-10.65018,-0.94916993,1.7402930860045077e-26,5.327319202111658e-26,0.0310081466395112
CYSTM1,-10.709479,-0.15142596,9.187692495437529e-27,2.8211288920039774e-26,0.2260546988652895
SOSTDC1,-10.903536,-0.36936185,1.1086323435704555e-27,3.43573057558522e-27,0.048636165260401515
TTN,-10.984012,-0.48044196,4.562053835495635e-28,1.4270674654159785e-27,0.04043497235961594
SPOCK2,-11.140797,-0.7660526,7.940608403220314e-29,2.51536361127327e-28,0.052633110270584815
CTNNB1,-11.188928,-0.17336541,4.619859682129916e-29,1.4727641852904606e-28,0.1785641547861507
EIF5A/L1,-11.212318,-0.15505882,3.5477630910267256e-29,1.1346041067468856e-28,0.31025967413441957
ITGA3,-11.251583,-0.42799217,2.27472578249169e-29,7.298078552160839e-29,0.06710066918824556
ACVR2A,-11.251762,-0.40768364,2.2700926189193785e-29,7.298078552160839e-29,0.05561172534186791
UTY,-11.391476,-0.8450157,4.611127776780653e-30,1.498616527453712e-29,0.022552371254000583
HLA-DPA1,-11.497535,0.047603536,1.3573736440262982e-30,4.4258339337795586e-30,0.1542588012801862
AZGP1,-11.598385,-0.34671408,4.199299760962126e-31,1.3827299541852266e-30,0.14962540005819028
CCL11,-11.620875,-0.52186763,3.228124142209884e-31,1.0699841941563226e-30,0.03803462321792261
GPNMB,-11.80323,-0.36417082,3.7561128812220617e-32,1.2532896647010944e-31,0.06371835903404131
MYH11,-11.981528,-0.42884144,4.4405935626879436e-33,1.48663349707379e-32,0.04266075065464067
ATM,-12.083687,-0.46110162,1.288114446835737e-33,4.370856139940924e-33,0.05320410241489671
TRPM6,-12.099314,-1.0701541,1.0649783863715433e-33,3.6259978393126355e-33,0.03648894384637766
TYK2,-12.135743,-0.2695045,6.828697654182153e-34,2.3329441473844144e-33,0.11876272912423626
RAMP3,-12.26788,-0.43905288,1.3473354503855762e-34,4.650630295986075e-34,0.06307462903695082
SIGIRR,-12.536559,-0.20952044,4.710045839653639e-36,1.6659914789728949e-35,0.1301243817282514
JAK1,-12.583738,-0.22589315,2.5945407050873156e-36,9.209699453164549e-36,0.12981160896130345
DUSP2,-12.592125,-0.6978131,2.3330694892573715e-36,8.31104113432964e-36,0.04419188245562991
CCL8,-12.787417,-0.68226075,1.9277391350209608e-37,6.991546645492687e-37,0.03237198137910969
BST2,-12.897484,-0.3472018,4.650341406322609e-38,1.6927242719014295e-37,0.10917951702065755
CXCL17,-13.023564,-0.6281081,8.987523149426578e-39,3.2954251547897454e-38,0.03588158277567646
DNMT3A,-13.095322,-0.47715694,3.5018813141141585e-39,1.2887438218486296e-38,0.056819173697992435
YES1,-13.196462,-0.4195035,9.195407108824491e-40,3.4091120429382645e-39,0.06661332557462904
SCN2A,-13.409787,-0.7365363,5.299038960517186e-41,1.9866434454972672e-40,0.045097468722723306
ABL1,-13.714026,-0.4399973,8.36823867784333e-43,3.160983742083462e-42,0.07550916496945011
WNT9B,-13.785541,-0.5118305,3.1142527551148645e-43,1.1808208363143861e-42,0.04690500436427117
NPR2,-13.917141,-0.5294626,4.984446399477865e-44,1.9116593279223537e-43,0.04750145475705557
BECN1,-13.991738,-0.5016802,1.7507907120250196e-44,6.740544241296326e-44,0.05868126272912424
STAT5B,-14.042583,-0.43062904,8.55363608041558e-45,3.3058647554038595e-44,0.06798079720686645
RYK,-14.0777235,-0.47104725,5.2060084290873926e-45,2.0277098978663345e-44,0.05902313063718359
MAP1LC3B/2,-14.093598,-0.35689571,4.158202622916476e-45,1.6322983629566247e-44,0.09244981088158277
ATG5,-14.295459,-0.46984187,2.335610529509149e-46,9.314526454337284e-46,0.06213631073610707
SMAD4,-14.5739765,-0.5058322,4.112417607575099e-48,1.6466120100730698e-47,0.06327465813209195
ACACB,-14.583369,-0.37092572,3.58382569787454e-48,1.4407267162941424e-47,0.10799025312772767
THSD4,-14.583939,-0.55893046,3.5540530094788444e-48,1.434518976809808e-47,0.047530549898167004
IL12RB1,-14.847561,-0.685552,7.214616093240831e-50,2.947686003809825e-49,0.038765638638347394
IL20,-14.849155,-0.74016833,7.045017097131178e-50,2.890189391077176e-49,0.03415042187954612
SLC4A9,-14.859319,-1.8099769,6.05376752219157e-50,2.493753617166157e-49,0.0451956648239744
COL18A1,-14.937748,-0.35157862,1.8719473386598282e-50,7.743054900820199e-50,0.2951956648239744
APOC1,-15.010655,-0.46272546,6.252661895236588e-51,2.597059982212375e-50,0.060536077974978175
TNFRSF11B,-15.120194,-0.47198245,1.1919077873853571e-51,4.992048933777165e-51,0.05867035205120745
NOTCH3,-15.227191,-0.32299775,2.3340777074280247e-52,9.858277574411192e-52,0.09831611870817573
IDO1,-15.253688,-0.73811096,1.5559053756635165e-52,6.599412207793135e-52,0.03560881582775677
MZT2A/B,-15.6061325,-0.20296857,6.612557071489604e-55,2.890467086707901e-54,0.19809426825720106
KRT1,-15.610113,-0.78354937,6.212691352272638e-55,2.727589492817943e-54,0.03397221414023858
EPHB6,-15.737443,-0.6492843,8.376042111623046e-56,3.693576279178268e-55,0.044104597032295606
CD3G,-15.881429,-0.75530505,8.521533805484577e-57,3.8080604193259202e-56,0.036117980797206864
MAML2,-16.006374,-0.5838382,1.1533678270351904e-57,5.200545922802817e-57,0.05497163223741635
RBPJ,-16.252733,-0.5765163,2.136218840239164e-59,9.764178351960745e-59,0.058281204538842016
